Rafael Nadal;ESP;13030;/Tennis/Players/Top-Players/Rafael-Nadal.aspx?t=pa&
Australian Open;2013;Hard;S;Novak Djokovic;L
Auckland;2013;Hard;R32;Bye;W
Auckland;2013;Hard;R16;Yen-Hsun Lu;W
Auckland;2013;Hard;Q;Lukas Lacko;W
Auckland;2013;Hard;S;Gael Monfils;W
Auckland;2013;Hard;W;Philipp Kohlschreiber;W
Doha;2013;Hard;R32;Dustin Brown;W
Doha;2013;Hard;R16;Tobias Kamke;W
Doha;2013;Hard;Q;Paolo Lorenzi;W
Doha;2013;Hard;S;Nikolay Davydenko;L

Andy Murray;GBR;5790;/Tennis/Players/Top-Players/Andy-Murray.aspx?t=pa&
CRO vs. GBR WG Play-Off;2013;Clay;RR;Borna Coric;W
CRO vs. GBR WG Play-Off;2013;Clay;RR;Ivan Dodig;W
US Open;2013;Hard;R128;Michael Llodra;W
US Open;2013;Hard;R64;Leonardo Mayer;W
US Open;2013;Hard;R32;Florian Mayer;W
US Open;2013;Hard;R16;Denis Istomin;W
US Open;2013;Hard;Q;Stan Wawrinka;L
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R32;Mikhail Youzhny;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;R16;Julien Benneteau;W
ATP World Tour Masters 1000 Cincinnati;2013;Hard;Q;Tomas Berdych;L
ATP World Tour Masters 1000 Canada;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Canada;2013;Hard;R32;Marcel Granollers;W
ATP World Tour Masters 1000 Canada;2013;Hard;R16;Ernests Gulbis;L
Wimbledon;2013;Grass;R128;Benjamin Becker;W
Wimbledon;2013;Grass;R64;Yen-Hsun Lu;W
Wimbledon;2013;Grass;R32;Tommy Robredo;W
Wimbledon;2013;Grass;R16;Mikhail Youzhny;W
Wimbledon;2013;Grass;Q;Fernando Verdasco;W
Wimbledon;2013;Grass;S;Jerzy Janowicz;W
Wimbledon;2013;Grass;W;Novak Djokovic;W
